"","Product","Harvest.Year","Harvest.Season","Grow.Out.Method","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Scallop0","Scallop1","Scallop2","Scallop3","Scallop4","Scallop5","Scallop6","Scallop7","Scallop8","Scallop9","Scallop10","Discount.Rate","Sea.Days"
"738",140000,"3-4 Years","February-April","Lantern Net",405883.63,182970.84,316359.96,282868.91,245723.44,245723.44,245723.44,245723.44,245723.44,245723.44,245723.44,0,0,0,2414203.66,2414203.66,2414203.66,2414203.66,2414203.66,2414203.66,2414203.66,2414203.66,0.12,124
"739",150000,"3-4 Years","February-April","Lantern Net",407145.78,185389.85,322765.44,292516.5,252717.78,252717.78,252717.78,252717.78,252717.78,252717.78,252717.78,0,0,0,2586644.86,2586644.86,2586644.86,2586644.86,2586644.86,2586644.86,2586644.86,2586644.86,0.12,133
"740",160000,"3-4 Years","February-April","Lantern Net",415519.47,187948.39,329310.46,301480.25,259028.28,259028.28,259028.28,259028.28,259028.28,259028.28,259028.28,0,0,0,2759086.06,2759086.06,2759086.06,2759086.06,2759086.06,2759086.06,2759086.06,2759086.06,0.12,139
"741",170000,"3-4 Years","February-April","Lantern Net",416193.62,191543.72,337539.18,312127.7,267022.48,267022.48,267022.48,267022.48,267022.48,267022.48,267022.48,0,0,0,2931527.26,2931527.26,2931527.26,2931527.26,2931527.26,2931527.26,2931527.26,2931527.26,0.12,149
"742",180000,"3-4 Years","February-April","Lantern Net",424598.11,194105.06,344087,321094.24,273335.78,273335.78,273335.78,273335.78,273335.78,273335.78,273335.78,0,0,0,3103995.32,3103995.32,3103995.32,3103995.32,3103995.32,3103995.32,3103995.32,3103995.32,0.12,155
"743",190000,"3-4 Years","February-April","Lantern Net",425272.26,197700.39,352315.72,331741.69,281329.98,281329.98,281329.98,281329.98,281329.98,281329.98,281329.98,0,0,0,3276436.52,3276436.52,3276436.52,3276436.52,3276436.52,3276436.52,3276436.52,3276436.52,0.12,165
"744",200000,"3-4 Years","February-April","Lantern Net",434558.75,201143.73,359745.54,341590.23,288525.28,288525.28,288525.28,288525.28,288525.28,288525.28,288525.28,0,0,0,3448877.72,3448877.72,3448877.72,3448877.72,3448877.72,3448877.72,3448877.72,3448877.72,0.12,174
"745",210000,"3-4 Years","February-April","Lantern Net",435703.36,205209.52,368444.73,352708.15,296989.94,296989.94,296989.94,296989.94,296989.94,296989.94,296989.94,0,0,0,3621318.92,3621318.92,3621318.92,3621318.92,3621318.92,3621318.92,3621318.92,3621318.92,0.12,185
"746",220000,"3-4 Years","February-April","Lantern Net",444107.85,207770.87,374992.55,362498.08,304126.63,304126.63,304126.63,304126.63,304126.63,304126.63,304126.63,0,0,0,3793760.12,3793760.12,3793760.12,3793760.12,3793760.12,3793760.12,3793760.12,3793760.12,0.12,192
"747",230000,"3-4 Years","February-April","Lantern Net",444751.2,211363.39,383218.47,373142.74,312118.03,312118.03,312118.03,312118.03,312118.03,312118.03,312118.03,0,0,0,3966201.32,3966201.32,3966201.32,3966201.32,3966201.32,3966201.32,3966201.32,3966201.32,0.12,202
"748",240000,"3-4 Years","February-April","Lantern Net",445425.34,213194.39,387271.63,378967.69,315289.74,315289.74,315289.74,315289.74,315289.74,315289.74,315289.74,0,0,0,4138642.52,4138642.52,4138642.52,4138642.52,4138642.52,4138642.52,4138642.52,4138642.52,0.12,204
"749",250000,"3-4 Years","February-April","Lantern Net",454417.83,216343.74,394407.45,388522.23,322191.04,322191.04,322191.04,322191.04,322191.04,322191.04,322191.04,0,0,0,4311083.72,4311083.72,4311083.72,4311083.72,4311083.72,4311083.72,4311083.72,4311083.72,0.12,212
"750",260000,"3-4 Years","February-April","Lantern Net",455091.98,219939.06,402636.17,399169.68,330185.24,330185.24,330185.24,330185.24,330185.24,330185.24,330185.24,0,0,0,4483524.92,4483524.92,4483524.92,4483524.92,4483524.92,4483524.92,4483524.92,4483524.92,0.12,222
"751",270000,"3-4 Years","February-April","Lantern Net",463496.47,222500.41,409183.99,408136.23,336498.53,336498.53,336498.53,336498.53,336498.53,336498.53,336498.53,0,0,0,4655966.12,4655966.12,4655966.12,4655966.12,4655966.12,4655966.12,4655966.12,4655966.12,0.12,228
"785",50000,"2-3 Years","May-July","Lantern Net",359565.72,154407.96,253624.85,169463.44,169463.44,169463.44,169463.44,169463.44,169463.44,169463.44,169463.44,0,0,588220.71,588220.71,588220.71,588220.71,588220.71,588220.71,588220.71,588220.71,588220.71,0.12,35
"786",60000,"2-3 Years","May-July","Lantern Net",360178.27,156233.36,260789.51,173595.81,173595.81,173595.81,173595.81,173595.81,173595.81,173595.81,173595.81,0,0,705851.74,705851.74,705851.74,705851.74,705851.74,705851.74,705851.74,705851.74,705851.74,0.12,39
"787",70000,"2-3 Years","May-July","Lantern Net",368521.16,160553.43,270272.37,180046.39,180046.39,180046.39,180046.39,180046.39,180046.39,180046.39,180046.39,0,0,823499.16,823499.16,823499.16,823499.16,823499.16,823499.16,823499.16,823499.16,823499.16,0.12,46
"788",80000,"2-3 Years","May-July","Lantern Net",369133.71,162378.83,277437.03,184178.77,184178.77,184178.77,184178.77,184178.77,184178.77,184178.77,184178.77,0,0,941146.58,941146.58,941146.58,941146.58,941146.58,941146.58,941146.58,941146.58,941146.58,0.12,50
"789",90000,"2-3 Years","May-July","Lantern Net",369746.26,164204.24,283778.3,187487.75,187487.75,187487.75,187487.75,187487.75,187487.75,187487.75,187487.75,0,0,1058794,1058794,1058794,1058794,1058794,1058794,1058794,1058794,1058794,0.12,53
"790",100000,"2-3 Years","May-July","Lantern Net",371240.81,168675.96,293412.82,194089.98,194089.98,194089.98,194089.98,194089.98,194089.98,194089.98,194089.98,0,0,1176425.03,1176425.03,1176425.03,1176425.03,1176425.03,1176425.03,1176425.03,1176425.03,1176425.03,0.12,63
"791",110000,"2-3 Years","May-July","Lantern Net",380054.16,171702.17,301778.28,199423.17,199423.17,199423.17,199423.17,199423.17,199423.17,199423.17,199423.17,0,0,1294072.45,1294072.45,1294072.45,1294072.45,1294072.45,1294072.45,1294072.45,1294072.45,1294072.45,0.12,68
"792",120000,"2-3 Years","May-July","Lantern Net",380666.71,175291.89,310530.8,205143.4,205143.4,205143.4,205143.4,205143.4,205143.4,205143.4,205143.4,0,0,1411719.87,1411719.87,1411719.87,1411719.87,1411719.87,1411719.87,1411719.87,1411719.87,1411719.87,0.12,75
"793",130000,"2-3 Years","May-July","Lantern Net",381310.06,177120.1,317698.26,209278.58,209278.58,209278.58,209278.58,209278.58,209278.58,209278.58,209278.58,0,0,1529367.29,1529367.29,1529367.29,1529367.29,1529367.29,1529367.29,1529367.29,1529367.29,1529367.29,0.12,79
"794",140000,"2-3 Years","May-July","Lantern Net",389652.95,181440.16,327181.12,215729.15,215729.15,215729.15,215729.15,215729.15,215729.15,215729.15,215729.15,0,0,1646998.32,1646998.32,1646998.32,1646998.32,1646998.32,1646998.32,1646998.32,1646998.32,1646998.32,0.12,86
"795",150000,"2-3 Years","May-July","Lantern Net",390853.5,183853.57,334110.39,219626.14,219626.14,219626.14,219626.14,219626.14,219626.14,219626.14,219626.14,0,0,1764645.74,1764645.74,1764645.74,1764645.74,1764645.74,1764645.74,1764645.74,1764645.74,1764645.74,0.12,91
"796",160000,"2-3 Years","May-July","Lantern Net",391466.04,185678.97,341275.05,223758.52,223758.52,223758.52,223758.52,223758.52,223758.52,223758.52,223758.52,0,0,1882293.16,1882293.16,1882293.16,1882293.16,1882293.16,1882293.16,1882293.16,1882293.16,1882293.16,0.12,95
"797",170000,"2-3 Years","May-July","Lantern Net",392078.59,189268.69,350027.57,229478.75,229478.75,229478.75,229478.75,229478.75,229478.75,229478.75,229478.75,0,0,1999924.19,1999924.19,1999924.19,1999924.19,1999924.19,1999924.19,1999924.19,1999924.19,1999924.19,0.12,102
"798",180000,"2-3 Years","May-July","Lantern Net",400421.48,191824.44,357922.57,234341.47,234341.47,234341.47,234341.47,234341.47,234341.47,234341.47,234341.47,0,0,2117571.61,2117571.61,2117571.61,2117571.61,2117571.61,2117571.61,2117571.61,2117571.61,2117571.61,0.12,106
"799",190000,"2-3 Years","May-July","Lantern Net",401034.03,195414.16,366675.08,240061.7,240061.7,240061.7,240061.7,240061.7,240061.7,240061.7,240061.7,0,0,2235219.03,2235219.03,2235219.03,2235219.03,2235219.03,2235219.03,2235219.03,2235219.03,2235219.03,0.12,113
"800",200000,"2-3 Years","May-July","Lantern Net",402528.58,198121.57,373898.35,244252.69,244252.69,244252.69,244252.69,244252.69,244252.69,244252.69,244252.69,0,0,2352866.45,2352866.45,2352866.45,2352866.45,2352866.45,2352866.45,2352866.45,2352866.45,2352866.45,0.12,119
"801",210000,"2-3 Years","May-July","Lantern Net",411341.93,202912.1,384675.07,251997.12,251997.12,251997.12,251997.12,251997.12,251997.12,251997.12,251997.12,0,0,2470497.48,2470497.48,2470497.48,2470497.48,2470497.48,2470497.48,2470497.48,2470497.48,2470497.48,0.12,128
"802",220000,"2-3 Years","May-July","Lantern Net",411954.48,204737.5,391016.34,255306.1,255306.1,255306.1,255306.1,255306.1,255306.1,255306.1,255306.1,0,0,2588144.9,2588144.9,2588144.9,2588144.9,2588144.9,2588144.9,2588144.9,2588144.9,2588144.9,0.12,131
"803",230000,"2-3 Years","May-July","Lantern Net",412567.03,208327.22,400592.25,261849.73,261849.73,261849.73,261849.73,261849.73,261849.73,261849.73,261849.73,0,0,2705792.32,2705792.32,2705792.32,2705792.32,2705792.32,2705792.32,2705792.32,2705792.32,2705792.32,0.12,139
"804",240000,"2-3 Years","May-July","Lantern Net",413179.58,210152.63,406286.59,264511.79,264511.79,264511.79,264511.79,264511.79,264511.79,264511.79,264511.79,0,0,2823439.74,2823439.74,2823439.74,2823439.74,2823439.74,2823439.74,2823439.74,2823439.74,2823439.74,0.12,141
"805",250000,"2-3 Years","May-July","Lantern Net",422141.27,213299.17,413949,269141.91,269141.91,269141.91,269141.91,269141.91,269141.91,269141.91,269141.91,0,0,2941070.77,2941070.77,2941070.77,2941070.77,2941070.77,2941070.77,2941070.77,2941070.77,2941070.77,0.12,146
"806",260000,"2-3 Years","May-July","Lantern Net",422753.82,216888.9,423524.9,275685.54,275685.54,275685.54,275685.54,275685.54,275685.54,275685.54,275685.54,0,0,3058718.19,3058718.19,3058718.19,3058718.19,3058718.19,3058718.19,3058718.19,3058718.19,3058718.19,0.12,154
"807",270000,"2-3 Years","May-July","Lantern Net",423366.37,218714.3,429866.17,278994.52,278994.52,278994.52,278994.52,278994.52,278994.52,278994.52,278994.52,0,0,3176365.61,3176365.61,3176365.61,3176365.61,3176365.61,3176365.61,3176365.61,3176365.61,3176365.61,0.12,157
"808",280000,"2-3 Years","May-July","Lantern Net",431709.26,223034.37,439349.03,285445.1,285445.1,285445.1,285445.1,285445.1,285445.1,285445.1,285445.1,0,0,3294013.03,3294013.03,3294013.03,3294013.03,3294013.03,3294013.03,3294013.03,3294013.03,3294013.03,0.12,164
"809",290000,"2-3 Years","May-July","Lantern Net",433203.81,225741.77,447395.69,290459.48,290459.48,290459.48,290459.48,290459.48,290459.48,290459.48,290459.48,0,0,3411644.06,3411644.06,3411644.06,3411644.06,3411644.06,3411644.06,3411644.06,3411644.06,3411644.06,0.12,171
"810",300000,"2-3 Years","May-July","Lantern Net",433816.35,229331.49,456148.21,296179.71,296179.71,296179.71,296179.71,296179.71,296179.71,296179.71,296179.71,0,0,3529291.48,3529291.48,3529291.48,3529291.48,3529291.48,3529291.48,3529291.48,3529291.48,3529291.48,0.12,178
"811",310000,"2-3 Years","May-July","Lantern Net",434899.37,231627.36,463783.33,300782.55,300782.55,300782.55,300782.55,300782.55,300782.55,300782.55,300782.55,0,0,3646938.9,3646938.9,3646938.9,3646938.9,3646938.9,3646938.9,3646938.9,3646938.9,3646938.9,0.12,183
"812",320000,"2-3 Years","May-July","Lantern Net",443242.26,234183.11,470854.94,304821.88,304821.88,304821.88,304821.88,304821.88,304821.88,304821.88,304821.88,0,0,3764586.32,3764586.32,3764586.32,3764586.32,3764586.32,3764586.32,3764586.32,3764586.32,3764586.32,0.12,186
"813",330000,"2-3 Years","May-July","Lantern Net",443854.8,237772.83,479607.46,310542.11,310542.11,310542.11,310542.11,310542.11,310542.11,310542.11,310542.11,0,0,3882217.35,3882217.35,3882217.35,3882217.35,3882217.35,3882217.35,3882217.35,3882217.35,3882217.35,0.12,193
"814",340000,"2-3 Years","May-July","Lantern Net",445055.35,240186.23,487360.12,315262.49,315262.49,315262.49,315262.49,315262.49,315262.49,315262.49,315262.49,0,0,3999864.77,3999864.77,3999864.77,3999864.77,3999864.77,3999864.77,3999864.77,3999864.77,3999864.77,0.12,199
"815",350000,"2-3 Years","May-July","Lantern Net",453398.24,244506.3,496842.98,321713.06,321713.06,321713.06,321713.06,321713.06,321713.06,321713.06,321713.06,0,0,4117512.19,4117512.19,4117512.19,4117512.19,4117512.19,4117512.19,4117512.19,4117512.19,4117512.19,0.12,206
"816",360000,"2-3 Years","May-July","Lantern Net",454010.79,246331.7,504007.64,325845.44,325845.44,325845.44,325845.44,325845.44,325845.44,325845.44,325845.44,0,0,4235143.22,4235143.22,4235143.22,4235143.22,4235143.22,4235143.22,4235143.22,4235143.22,4235143.22,0.12,210
"817",370000,"2-3 Years","May-July","Lantern Net",454654.14,249924.23,512762.96,331568.47,331568.47,331568.47,331568.47,331568.47,331568.47,331568.47,331568.47,0,0,4352790.64,4352790.64,4352790.64,4352790.64,4352790.64,4352790.64,4352790.64,4352790.64,4352790.64,0.12,217
"818",380000,"2-3 Years","May-July","Lantern Net",455266.69,251749.63,519104.23,334877.46,334877.46,334877.46,334877.46,334877.46,334877.46,334877.46,334877.46,0,0,4470438.06,4470438.06,4470438.06,4470438.06,4470438.06,4470438.06,4470438.06,4470438.06,4470438.06,0.12,220
"819",390000,"2-3 Years","May-July","Lantern Net",464491.58,256951.7,530292.48,343033.43,343033.43,343033.43,343033.43,343033.43,343033.43,343033.43,343033.43,0,0,4588085.48,4588085.48,4588085.48,4588085.48,4588085.48,4588085.48,4588085.48,4588085.48,4588085.48,0.12,231
"820",400000,"2-3 Years","May-July","Lantern Net",465104.13,258777.1,536633.75,346342.41,346342.41,346342.41,346342.41,346342.41,346342.41,346342.41,346342.41,0,0,4705716.51,4705716.51,4705716.51,4705716.51,4705716.51,4705716.51,4705716.51,4705716.51,4705716.51,0.12,234
"841",50000,"3-4 Years","May-July","Lantern Net",367573.26,155163.5,250086.65,197238.31,183972.07,183972.07,183972.07,183972.07,183972.07,183972.07,183972.07,0,0,0,1123599.34,1123599.34,1123599.34,1123599.34,1123599.34,1123599.34,1123599.34,1123599.34,0.12,54
"842",60000,"3-4 Years","May-July","Lantern Net",368247.41,156994.5,255904.13,206121.44,190201.95,190201.95,190201.95,190201.95,190201.95,190201.95,190201.95,0,0,0,1348297.74,1348297.74,1348297.74,1348297.74,1348297.74,1348297.74,1348297.74,1348297.74,0.12,61
"843",70000,"3-4 Years","May-July","Lantern Net",376651.9,161320.17,264863.19,217499.23,198926.5,198926.5,198926.5,198926.5,198926.5,198926.5,198926.5,0,0,0,1573031.92,1573031.92,1573031.92,1573031.92,1573031.92,1573031.92,1573031.92,1573031.92,0.12,71
"844",80000,"3-4 Years","May-July","Lantern Net",377295.25,163148.37,270677.87,226379.56,205153.58,205153.58,205153.58,205153.58,205153.58,205153.58,205153.58,0,0,0,1797730.32,1797730.32,1797730.32,1797730.32,1797730.32,1797730.32,1797730.32,1797730.32,0.12,78
"845",90000,"3-4 Years","May-July","Lantern Net",385699.74,165709.72,277225.69,235993.04,212113.8,212113.8,212113.8,212113.8,212113.8,212113.8,212113.8,0,0,0,2022464.5,2022464.5,2022464.5,2022464.5,2022464.5,2022464.5,2022464.5,2022464.5,0.12,85
"846",100000,"3-4 Years","May-July","Lantern Net",387255.89,170187.04,286336.41,248169.41,221636.93,221636.93,221636.93,221636.93,221636.93,221636.93,221636.93,0,0,0,2247162.9,2247162.9,2247162.9,2247162.9,2247162.9,2247162.9,2247162.9,2247162.9,0.12,99
"847",110000,"3-4 Years","May-July","Lantern Net",396130.84,173218.85,293354.69,259076.74,229891.01,229891.01,229891.01,229891.01,229891.01,229891.01,229891.01,0,0,0,2471897.08,2471897.08,2471897.08,2471897.08,2471897.08,2471897.08,2471897.08,2471897.08,0.12,108
"848",120000,"3-4 Years","May-July","Lantern Net",396804.99,176814.18,301583.42,270371.12,238532.15,238532.15,238532.15,238532.15,238532.15,238532.15,238532.15,0,0,0,2696595.48,2696595.48,2696595.48,2696595.48,2696595.48,2696595.48,2696595.48,2696595.48,0.12,119
"849",130000,"3-4 Years","May-July","Lantern Net",397479.14,178645.18,307400.9,278607.32,244115.1,244115.1,244115.1,244115.1,244115.1,244115.1,244115.1,0,0,0,2921329.66,2921329.66,2921329.66,2921329.66,2921329.66,2921329.66,2921329.66,2921329.66,0.12,125
"850",140000,"3-4 Years","May-July","Lantern Net",405883.63,182970.84,316359.96,290632.04,253486.57,253486.57,253486.57,253486.57,253486.57,253486.57,253486.57,0,0,0,3146028.06,3146028.06,3146028.06,3146028.06,3146028.06,3146028.06,3146028.06,3146028.06,0.12,136
"851",150000,"3-4 Years","May-July","Lantern Net",407145.78,185389.85,322765.44,300103.17,260304.45,260304.45,260304.45,260304.45,260304.45,260304.45,260304.45,0,0,0,3370762.24,3370762.24,3370762.24,3370762.24,3370762.24,3370762.24,3370762.24,3370762.24,0.12,145
"852",160000,"3-4 Years","May-July","Lantern Net",415519.47,187948.39,329310.46,309713.85,267261.88,267261.88,267261.88,267261.88,267261.88,267261.88,267261.88,0,0,0,3595460.64,3595460.64,3595460.64,3595460.64,3595460.64,3595460.64,3595460.64,3595460.64,0.12,152
"853",170000,"3-4 Years","May-July","Lantern Net",416193.62,191543.72,337539.18,321008.22,275903.01,275903.01,275903.01,275903.01,275903.01,275903.01,275903.01,0,0,0,3820194.82,3820194.82,3820194.82,3820194.82,3820194.82,3820194.82,3820194.82,3820194.82,0.12,163
"854",180000,"3-4 Years","May-July","Lantern Net",424598.11,194105.06,344087,330621.7,282863.23,282863.23,282863.23,282863.23,282863.23,282863.23,282863.23,0,0,0,4044893.22,4044893.22,4044893.22,4044893.22,4044893.22,4044893.22,4044893.22,4044893.22,0.12,170
"855",190000,"3-4 Years","May-July","Lantern Net",425272.26,197700.39,352315.72,341269.15,290857.44,290857.44,290857.44,290857.44,290857.44,290857.44,290857.44,0,0,0,4269627.4,4269627.4,4269627.4,4269627.4,4269627.4,4269627.4,4269627.4,4269627.4,0.12,180
"856",200000,"3-4 Years","May-July","Lantern Net",434558.75,201143.73,359745.54,351764.62,298699.66,298699.66,298699.66,298699.66,298699.66,298699.66,298699.66,0,0,0,4494325.8,4494325.8,4494325.8,4494325.8,4494325.8,4494325.8,4494325.8,4494325.8,0.12,190
"857",210000,"3-4 Years","May-July","Lantern Net",435703.36,205209.52,368444.73,363529.46,307811.25,307811.25,307811.25,307811.25,307811.25,307811.25,307811.25,0,0,0,4719059.98,4719059.98,4719059.98,4719059.98,4719059.98,4719059.98,4719059.98,4719059.98,0.12,202
"858",220000,"3-4 Years","May-July","Lantern Net",444107.85,207770.87,374992.55,373966.32,315594.87,315594.87,315594.87,315594.87,315594.87,315594.87,315594.87,0,0,0,4943758.38,4943758.38,4943758.38,4943758.38,4943758.38,4943758.38,4943758.38,4943758.38,0.12,210
"859",230000,"3-4 Years","May-July","Lantern Net",444751.2,211363.39,383218.47,385257.9,324233.2,324233.2,324233.2,324233.2,324233.2,324233.2,324233.2,0,0,0,5168492.56,5168492.56,5168492.56,5168492.56,5168492.56,5168492.56,5168492.56,5168492.56,0.12,221
"860",240000,"3-4 Years","May-July","Lantern Net",445425.34,213194.39,387271.63,391729.79,328051.84,328051.84,328051.84,328051.84,328051.84,328051.84,328051.84,0,0,0,5393190.96,5393190.96,5393190.96,5393190.96,5393190.96,5393190.96,5393190.96,5393190.96,0.12,224
"861",250000,"3-4 Years","May-July","Lantern Net",454417.83,216343.74,394407.45,401284.33,334953.13,334953.13,334953.13,334953.13,334953.13,334953.13,334953.13,0,0,0,5617925.14,5617925.14,5617925.14,5617925.14,5617925.14,5617925.14,5617925.14,5617925.14,0.12,232
"897",50000,"4 Years (August-October only)","August-October","Ear Hanging",359473.32,154399.56,284927.41,167200.57,172402.62,172402.62,172402.62,172402.62,172402.62,172402.62,172402.62,0,0,0,0,1245925.59,1245925.59,1245925.59,1245925.59,1245925.59,1245925.59,1245925.59,0.12,38
"898",60000,"4 Years (August-October only)","August-October","Ear Hanging",360085.87,156224.96,286401.77,168807.63,175048.02,175048.02,175048.02,175048.02,175048.02,175048.02,175048.02,0,0,0,0,1495119.21,1495119.21,1495119.21,1495119.21,1495119.21,1495119.21,1495119.21,0.12,41
"899",70000,"4 Years (August-October only)","August-October","Ear Hanging",360667.62,159811.89,290978.35,173515.2,180804.28,180804.28,180804.28,180804.28,180804.28,180804.28,180804.28,0,0,0,0,1744312.83,1744312.83,1744312.83,1744312.83,1744312.83,1744312.83,1744312.83,0.12,48
"900",80000,"4 Years (August-October only)","August-October","Ear Hanging",368979.71,162364.83,293886.12,176555.66,184883.08,184883.08,184883.08,184883.08,184883.08,184883.08,184883.08,0,0,0,0,1993506.45,1993506.45,1993506.45,1993506.45,1993506.45,1993506.45,1993506.45,0.12,51
"901",90000,"4 Years (August-October only)","August-October","Ear Hanging",369592.26,164190.24,295066.48,177868.72,187234.48,187234.48,187234.48,187234.48,187234.48,187234.48,187234.48,0,0,0,0,2242657.56,2242657.56,2242657.56,2242657.56,2242657.56,2242657.56,2242657.56,0.12,53
"902",100000,"4 Years (August-October only)","August-October","Ear Hanging",371056.01,168659.16,301465.99,185810.6,196225.06,196225.06,196225.06,196225.06,196225.06,196225.06,196225.06,0,0,0,0,2491851.18,2491851.18,2491851.18,2491851.18,2491851.18,2491851.18,2491851.18,0.12,68
"903",110000,"4 Years (August-October only)","August-October","Ear Hanging",372139.02,170955.03,304410.67,188887.98,200340.78,200340.78,200340.78,200340.78,200340.78,200340.78,200340.78,0,0,0,0,2741044.8,2741044.8,2741044.8,2741044.8,2741044.8,2741044.8,2741044.8,0.12,73
"904",120000,"4 Years (August-October only)","August-October","Ear Hanging",380451.11,175272.29,308729.83,193339.83,205830.97,205830.97,205830.97,205830.97,205830.97,205830.97,205830.97,0,0,0,0,2990238.42,2990238.42,2990238.42,2990238.42,2990238.42,2990238.42,2990238.42,0.12,79
"905",130000,"4 Years (August-October only)","August-October","Ear Hanging",381063.66,177097.7,310897.96,195638.95,209178.79,209178.79,209178.79,209178.79,209178.79,209178.79,209178.79,0,0,0,0,3239432.04,3239432.04,3239432.04,3239432.04,3239432.04,3239432.04,3239432.04,0.12,82
"906",140000,"4 Years (August-October only)","August-October","Ear Hanging",381645.41,180684.62,314486.77,199360.46,213938.63,213938.63,213938.63,213938.63,213938.63,213938.63,213938.63,0,0,0,0,3488583.15,3488583.15,3488583.15,3488583.15,3488583.15,3488583.15,3488583.15,0.12,88
"907",150000,"4 Years (August-October only)","August-October","Ear Hanging",390576.3,183828.37,317985.33,202991.72,218608.23,218608.23,218608.23,218608.23,218608.23,218608.23,218608.23,0,0,0,0,3737776.77,3737776.77,3737776.77,3737776.77,3737776.77,3737776.77,3737776.77,0.12,93
"908",160000,"4 Years (August-October only)","August-October","Ear Hanging",391158.04,185650.97,320444.67,205582.04,222247.25,222247.25,222247.25,222247.25,222247.25,222247.25,222247.25,0,0,0,0,3986970.39,3986970.39,3986970.39,3986970.39,3986970.39,3986970.39,3986970.39,0.12,97
"909",170000,"4 Years (August-October only)","August-October","Ear Hanging",391770.59,189240.69,324036.28,209306.34,227009.89,227009.89,227009.89,227009.89,227009.89,227009.89,227009.89,0,0,0,0,4236164.01,4236164.01,4236164.01,4236164.01,4236164.01,4236164.01,4236164.01,0.12,103
"910",180000,"4 Years (August-October only)","August-October","Ear Hanging",392352.34,191063.3,326213.7,211616.46,230358.34,230358.34,230358.34,230358.34,230358.34,230358.34,230358.34,0,0,0,0,4485357.63,4485357.63,4485357.63,4485357.63,4485357.63,4485357.63,4485357.63,0.12,106
"911",190000,"4 Years (August-October only)","August-October","Ear Hanging",400695.23,195383.36,331535.51,217070.97,236851.19,236851.19,236851.19,236851.19,236851.19,236851.19,236851.19,0,0,0,0,4734551.25,4734551.25,4734551.25,4734551.25,4734551.25,4734551.25,4734551.25,0.12,113
"912",200000,"4 Years (August-October only)","August-October","Ear Hanging",402158.98,198087.97,334523.91,221601.75,242430.67,242430.67,242430.67,242430.67,242430.67,242430.67,242430.67,0,0,0,0,4983702.36,4983702.36,4983702.36,4983702.36,4983702.36,4983702.36,4983702.36,0.12,123
"913",210000,"4 Years (August-October only)","August-October","Ear Hanging",403241.99,202148.16,339879.85,227090.38,248957.64,248957.64,248957.64,248957.64,248957.64,248957.64,248957.64,0,0,0,0,5232895.98,5232895.98,5232895.98,5232895.98,5232895.98,5232895.98,5232895.98,0.12,132
"914",220000,"4 Years (August-October only)","August-October","Ear Hanging",403823.74,203970.76,342057.26,229400.49,251482.7,251482.7,251482.7,251482.7,251482.7,251482.7,251482.7,0,0,0,0,5482089.6,5482089.6,5482089.6,5482089.6,5482089.6,5482089.6,5482089.6,0.12,134
"915",230000,"4 Years (August-October only)","August-October","Ear Hanging",412166.63,208290.82,346367.13,233841.35,256972.25,256972.25,256972.25,256972.25,256972.25,256972.25,256972.25,0,0,0,0,5731283.22,5731283.22,5731283.22,5731283.22,5731283.22,5731283.22,5731283.22,0.12,140
"916",240000,"4 Years (August-October only)","August-October","Ear Hanging",412748.38,210113.43,348544.55,236151.46,260320.7,260320.7,260320.7,260320.7,260320.7,260320.7,260320.7,0,0,0,0,5980476.84,5980476.84,5980476.84,5980476.84,5980476.84,5980476.84,5980476.84,0.12,143
"917",250000,"4 Years (August-October only)","August-October","Ear Hanging",413948.93,212526.83,350312.92,238052.52,263260.1,263260.1,263260.1,263260.1,263260.1,263260.1,263260.1,0,0,0,0,6229627.95,6229627.95,6229627.95,6229627.95,6229627.95,6229627.95,6229627.95,0.12,147
"918",260000,"4 Years (August-October only)","August-October","Ear Hanging",422261.02,216844.1,355913.84,243784.43,270040.71,270040.71,270040.71,270040.71,270040.71,270040.71,270040.71,0,0,0,0,6478821.57,6478821.57,6478821.57,6478821.57,6478821.57,6478821.57,6478821.57,0.12,155
"919",270000,"4 Years (August-October only)","August-October","Ear Hanging",422873.57,218669.5,358094.06,246097.35,273391.96,273391.96,273391.96,273391.96,273391.96,273391.96,273391.96,0,0,0,0,6728015.19,6728015.19,6728015.19,6728015.19,6728015.19,6728015.19,6728015.19,0.12,158
"920",280000,"4 Years (August-October only)","August-October","Ear Hanging",423455.32,222256.42,361682.87,249818.86,278151.81,278151.81,278151.81,278151.81,278151.81,278151.81,278151.81,0,0,0,0,6977208.81,6977208.81,6977208.81,6977208.81,6977208.81,6977208.81,6977208.81,0.12,164
"921",290000,"4 Years (August-October only)","August-October","Ear Hanging",424949.86,224963.83,365673.93,255352.29,284733.95,284733.95,284733.95,284733.95,284733.95,284733.95,284733.95,0,0,0,0,7226402.43,7226402.43,7226402.43,7226402.43,7226402.43,7226402.43,7226402.43,0.12,175
"922",300000,"4 Years (August-October only)","August-October","Ear Hanging",433261.95,229281.09,370992.94,260804,291223.99,291223.99,291223.99,291223.99,291223.99,291223.99,291223.99,0,0,0,0,7475553.54,7475553.54,7475553.54,7475553.54,7475553.54,7475553.54,7475553.54,0.12,182
"923",310000,"4 Years (August-October only)","August-October","Ear Hanging",434344.97,231576.96,372937.77,262881.52,294339.85,294339.85,294339.85,294339.85,294339.85,294339.85,294339.85,0,0,0,0,7724747.16,7724747.16,7724747.16,7724747.16,7724747.16,7724747.16,7724747.16,0.12,186
